withdrawal_id,complaint_id,account_id,atm_id,amount,withdrawn_at
WD-001562,CMP-001688,ACC-000185,ATM-00064,3301.05,2026-06-17 11:50:26
WD-001563,CMP-001689,ACC-000158,ATM-00066,4406.66,2026-06-18 16:33:03
WD-001564,CMP-001690,ACC-000212,ATM-00051,112200.79,2026-08-04 18:06:18
WD-001566,CMP-001692,ACC-000140,ATM-00014,1690.68,2026-06-21 12:09:11
WD-001567,CMP-001693,ACC-000144,ATM-00045,7921.54,2026-07-03 15:14:05
WD-001572,CMP-001699,ACC-000031,ATM-00019,191235.36,2026-08-05 00:00:03
WD-001573,CMP-001700,ACC-000161,ATM-00232,2508.29,2026-07-13 13:13:14
WD-001574,CMP-001701,ACC-000048,ATM-00023,5110.58,2026-06-04 23:42:19
WD-001575,CMP-001702,ACC-000077,ATM-00041,21867.76,2026-07-09 19:00:55
WD-001576,CMP-001703,ACC-000191,ATM-00193,3176.7,2026-07-02 12:04:32
WD-001577,CMP-001704,ACC-000192,ATM-00393,2609.48,2026-06-22 19:49:33
WD-001578,CMP-001705,ACC-000849,ATM-00023,92028.7,2026-06-09 11:53:15
WD-001580,CMP-001707,ACC-000160,ATM-00037,19576.19,2026-07-29 18:16:20
WD-001581,CMP-001709,ACC-000554,ATM-00019,2314.75,2026-07-12 16:45:16
WD-001582,CMP-001710,ACC-000082,ATM-00030,17943.73,2026-07-05 11:47:11
WD-001585,CMP-001713,ACC-000110,ATM-00025,12478.14,2026-08-27 11:25:27
WD-001586,CMP-001714,ACC-000202,ATM-00013,1174.5,2026-07-27 11:59:43
WD-001588,CMP-001716,ACC-000085,ATM-00067,3086.21,2026-07-28 15:03:17
WD-001590,CMP-001718,ACC-000170,ATM-00023,4371.0,2026-07-26 03:27:15
WD-001591,CMP-001719,ACC-000183,ATM-00173,12975.7,2026-07-08 11:18:26
WD-001592,CMP-001720,ACC-000175,ATM-00305,1327.19,2026-06-30 09:28:16
WD-001595,CMP-001723,ACC-000060,ATM-00029,54738.07,2026-08-03 14:15:52
WD-001597,CMP-001725,ACC-000104,ATM-00053,3265.03,2026-06-28 06:04:09
WD-001599,CMP-001727,ACC-000093,ATM-00011,16555.91,2026-08-01 08:51:24
WD-001600,CMP-001728,ACC-000182,ATM-00029,11203.12,2026-07-07 12:28:51
WD-001601,CMP-001729,ACC-000107,ATM-00019,1883.87,2026-06-16 15:05:41
WD-001602,CMP-001730,ACC-000405,ATM-00366,6272.21,2026-08-07 11:08:59
WD-001603,CMP-001731,ACC-000178,ATM-00066,11222.74,2026-07-11 12:42:30
WD-001604,CMP-001733,ACC-000076,ATM-00325,1373.56,2026-07-21 08:45:32
WD-001605,CMP-001734,ACC-000070,ATM-00020,1551.28,2026-07-29 02:18:39
WD-001607,CMP-001736,ACC-000049,ATM-00003,60957.96,2026-08-08 01:09:19
WD-001608,CMP-001737,ACC-000198,ATM-00059,7745.15,2026-08-20 02:33:09
WD-001610,CMP-001739,ACC-000671,ATM-00041,12281.7,2026-06-10 18:57:51
WD-001611,CMP-001740,ACC-000092,ATM-00055,4824.64,2026-08-17 12:09:58
WD-001612,CMP-001741,ACC-000157,ATM-00019,1234.88,2026-07-22 00:17:11
WD-001613,CMP-001742,ACC-000121,ATM-00357,106217.96,2026-08-17 22:02:51
WD-001614,CMP-001743,ACC-000018,ATM-00035,3552.98,2026-08-19 18:07:35
WD-001616,CMP-001745,ACC-000287,ATM-00008,16804.25,2026-07-29 08:25:08
WD-001617,CMP-001746,ACC-000143,ATM-00014,1799.52,2026-07-01 07:59:44
WD-001619,CMP-001748,ACC-000026,ATM-00019,1109282.82,2026-06-21 13:36:05
WD-001620,CMP-001749,ACC-000072,ATM-00055,3197.23,2026-08-16 06:52:18
WD-001622,CMP-001751,ACC-000065,ATM-00030,929.52,2026-07-20 02:08:59
WD-001623,CMP-001752,ACC-000006,ATM-00053,26108.13,2026-06-05 11:56:11
WD-001625,CMP-001754,ACC-001114,ATM-00058,812.29,2026-06-20 08:58:14
WD-001626,CMP-001755,ACC-000046,ATM-00041,2286.03,2026-08-20 01:05:48
WD-001627,CMP-001756,ACC-000344,ATM-00056,8189.15,2026-07-05 11:55:47
WD-001628,CMP-001757,ACC-000032,ATM-00013,15331.93,2026-06-24 04:49:14
WD-001629,CMP-001758,ACC-000176,ATM-00029,1661.42,2026-08-14 06:18:27
WD-001631,CMP-001760,ACC-000120,ATM-00026,100075.75,2026-08-10 20:58:23
WD-001632,CMP-001761,ACC-000014,ATM-00045,1322.76,2026-08-08 20:01:28
WD-001633,CMP-001762,ACC-000058,ATM-00026,81523.94,2026-08-03 17:52:43
WD-001635,CMP-001764,ACC-000201,ATM-00058,24629.31,2026-08-11 12:39:57
WD-001637,CMP-001766,ACC-000214,ATM-00368,7379.66,2026-08-09 22:38:48
WD-001638,CMP-001767,ACC-000098,ATM-00067,2475.64,2026-06-28 11:08:09
WD-001639,CMP-001768,ACC-000064,ATM-00036,3146.86,2026-08-21 18:09:19
WD-001640,CMP-001769,ACC-000127,ATM-00047,6086.07,2026-08-23 08:50:59
WD-001641,CMP-001770,ACC-000088,ATM-00199,20660.02,2026-08-18 13:36:20
WD-001642,CMP-001771,ACC-000684,ATM-00062,1269.87,2026-08-03 17:05:14
WD-001643,CMP-001772,ACC-000432,ATM-00045,1303.57,2026-08-04 01:38:31
WD-001644,CMP-001773,ACC-000169,ATM-00035,2228.91,2026-08-07 12:27:49
WD-001645,CMP-001774,ACC-000098,ATM-00004,2875.69,2026-06-17 18:49:12
WD-001646,CMP-001775,ACC-000180,ATM-00203,6434.44,2026-07-29 08:05:57
WD-001647,CMP-001776,ACC-000023,ATM-00006,3667.83,2026-07-12 07:06:45
WD-001648,CMP-001777,ACC-000125,ATM-00015,3949.69,2026-07-27 17:13:19
WD-001649,CMP-001778,ACC-000054,ATM-00029,352563.46,2026-07-09 19:25:46
WD-001650,CMP-001779,ACC-000126,ATM-00047,5735.67,2026-07-17 22:52:12
WD-001651,CMP-001780,ACC-000058,ATM-00059,7173.54,2026-06-13 00:36:00
WD-001653,CMP-001782,ACC-000987,ATM-00021,70427.96,2026-07-17 00:30:42
WD-001654,CMP-001783,ACC-000050,ATM-00037,32003.34,2026-08-05 19:35:27
WD-001655,CMP-001784,ACC-000176,ATM-00045,870.91,2026-08-13 23:30:04
WD-001656,CMP-001785,ACC-000086,ATM-00033,123381.13,2026-08-17 00:50:29
WD-001657,CMP-001786,ACC-000199,ATM-00191,1372.24,2026-07-20 04:37:49
WD-001658,CMP-001787,ACC-000047,ATM-00142,11262.05,2026-07-24 04:54:49
WD-001659,CMP-001788,ACC-000492,ATM-00043,21800.21,2026-08-25 12:46:17
WD-001661,CMP-001790,ACC-000322,ATM-00042,1741.86,2026-08-04 06:49:32
WD-001663,CMP-001792,ACC-000188,ATM-00027,1467.67,2026-08-14 16:30:41
WD-001664,CMP-001793,ACC-000180,ATM-00149,9031.82,2026-08-06 04:52:15
WD-001665,CMP-001794,ACC-000091,ATM-00222,3107.84,2026-06-16 09:09:03
WD-001668,CMP-001797,ACC-000125,ATM-00009,17571.62,2026-07-06 13:31:02
WD-001672,CMP-001801,ACC-000090,ATM-00034,5377.66,2026-06-07 13:29:23
WD-001673,CMP-001802,ACC-000167,ATM-00063,978.84,2026-07-23 15:02:07
WD-001674,CMP-001803,ACC-000048,ATM-00208,1251.92,2026-07-25 21:48:39
WD-001675,CMP-001804,ACC-000051,ATM-00185,550.92,2026-07-16 01:30:24
WD-001676,CMP-001805,ACC-000085,ATM-00040,57673.74,2026-07-09 04:41:48
WD-001677,CMP-001806,ACC-000079,ATM-00016,274.79,2026-08-07 05:56:46
WD-001678,CMP-001807,ACC-000147,ATM-00394,2545.17,2026-08-14 09:47:30
WD-001682,CMP-001811,ACC-000009,ATM-00225,5098.27,2026-07-31 12:46:44
WD-001683,CMP-001812,ACC-000022,ATM-00013,1715.29,2026-06-10 02:59:55
WD-001684,CMP-001813,ACC-000022,ATM-00053,16019.32,2026-07-22 08:23:52
WD-001687,CMP-001816,ACC-000042,ATM-00019,1538.04,2026-07-31 22:16:28
WD-001688,CMP-001817,ACC-000050,ATM-00055,1719.77,2026-08-25 20:40:16
WD-001689,CMP-001818,ACC-000899,ATM-00020,15560.2,2026-07-26 23:35:32
WD-001690,CMP-001819,ACC-000122,ATM-00031,1685.41,2026-07-16 08:04:25
WD-001691,CMP-001820,ACC-000098,ATM-00022,1254.34,2026-08-22 06:39:08
WD-001692,CMP-001821,ACC-000352,ATM-00285,1779.95,2026-07-31 01:32:59
WD-001694,CMP-001823,ACC-000078,ATM-00338,173983.81,2026-07-13 09:31:57
WD-001695,CMP-001824,ACC-000104,ATM-00307,4702.62,2026-07-31 21:35:53
WD-001696,CMP-001825,ACC-000006,ATM-00021,460.7,2026-08-02 16:23:54
WD-001697,CMP-001826,ACC-000312,ATM-00033,3736.08,2026-06-24 05:43:47
WD-001699,CMP-001828,ACC-000113,ATM-00021,1315.64,2026-07-12 04:51:45
WD-001700,CMP-001829,ACC-000002,ATM-00024,17654.07,2026-06-14 14:35:23
WD-001701,CMP-001830,ACC-000136,ATM-00021,23290.17,2026-07-23 18:27:29
WD-001702,CMP-001831,ACC-000155,ATM-00033,14428.91,2026-07-18 11:13:01
WD-001703,CMP-001832,ACC-000981,ATM-00040,939.14,2026-06-29 08:18:52
WD-001704,CMP-001833,ACC-000116,ATM-00021,13448.35,2026-07-10 12:13:28
WD-001705,CMP-001834,ACC-000068,ATM-00030,844.85,2026-07-10 01:51:08
WD-001706,CMP-001835,ACC-000173,ATM-00010,79156.1,2026-06-11 16:06:04
WD-001707,CMP-001836,ACC-000257,ATM-00047,26565.55,2026-08-04 10:30:29
WD-001708,CMP-001838,ACC-001085,ATM-00031,17593.06,2026-07-29 02:54:17
WD-001709,CMP-001839,ACC-000145,ATM-00034,132152.54,2026-07-26 20:43:43
WD-001710,CMP-001840,ACC-000207,ATM-00066,14366.24,2026-07-12 08:43:58
WD-001711,CMP-001841,ACC-000135,ATM-00056,1753.49,2026-06-27 15:58:41
WD-001712,CMP-001842,ACC-000061,ATM-00032,3769.96,2026-07-15 05:37:53
WD-001713,CMP-001843,ACC-001196,ATM-00027,8052.8,2026-07-24 01:05:05
WD-001714,CMP-001844,ACC-000093,ATM-00026,196217.24,2026-08-25 17:15:19
WD-001715,CMP-001845,ACC-000139,ATM-00038,2593.2,2026-07-06 20:42:16
WD-001716,CMP-001846,ACC-000203,ATM-00031,3389.5,2026-07-29 22:09:26
WD-001719,CMP-001849,ACC-000210,ATM-00044,2231.51,2026-08-27 11:23:18
WD-001720,CMP-001850,ACC-000104,ATM-00008,2897.0,2026-08-23 05:16:09
WD-001721,CMP-001851,ACC-000531,ATM-00012,2045.75,2026-06-25 12:01:47
WD-001722,CMP-001853,ACC-000141,ATM-00004,3054.22,2026-08-29 09:21:00
WD-001723,CMP-001854,ACC-000110,ATM-00229,3640.5,2026-08-02 14:02:46
WD-001724,CMP-001855,ACC-000081,ATM-00032,1375.34,2026-08-20 10:21:35
WD-001725,CMP-001856,ACC-000009,ATM-00059,1555.07,2026-08-19 11:49:22
WD-001726,CMP-001857,ACC-000003,ATM-00214,15180.22,2026-06-09 05:02:19
WD-001727,CMP-001858,ACC-000127,ATM-00037,18526.81,2026-07-05 03:57:16
WD-001728,CMP-001859,ACC-000853,ATM-00038,16836.72,2026-07-03 01:46:07
WD-001729,CMP-001860,ACC-000126,ATM-00054,1255.77,2026-08-01 14:55:44
WD-001730,CMP-001861,ACC-000091,ATM-00017,2864.12,2026-05-31 22:05:01
WD-001731,CMP-001862,ACC-000155,ATM-00385,2734.02,2026-06-06 10:46:40
WD-001733,CMP-001864,ACC-000327,ATM-00029,396978.89,2026-08-06 21:12:52
WD-001734,CMP-001866,ACC-000096,ATM-00015,139756.58,2026-08-07 00:55:14
WD-001738,CMP-001870,ACC-000132,ATM-00039,933.26,2026-07-15 16:00:29
WD-001739,CMP-001871,ACC-000637,ATM-00014,16331.05,2026-07-10 04:35:32
WD-001740,CMP-001872,ACC-001191,ATM-00049,1968.68,2026-07-06 22:59:45
WD-001741,CMP-001873,ACC-000054,ATM-00137,4854.45,2026-07-22 07:22:50
WD-001742,CMP-001875,ACC-000182,ATM-00046,8831.64,2026-06-21 00:02:34
WD-001743,CMP-001876,ACC-000183,ATM-00001,2320.77,2026-06-28 09:56:00
WD-001744,CMP-001877,ACC-000125,ATM-00059,10534.16,2026-06-21 11:29:00
WD-001745,CMP-001878,ACC-000073,ATM-00017,18522.74,2026-08-06 01:34:38
WD-001746,CMP-001879,ACC-000092,ATM-00355,2904.2,2026-06-02 09:38:46
WD-001747,CMP-001880,ACC-001027,ATM-00335,1175.23,2026-08-28 08:38:40
WD-001748,CMP-001881,ACC-000078,ATM-00032,12595.26,2026-06-09 16:13:08
WD-001749,CMP-001882,ACC-000590,ATM-00210,1291.04,2026-08-07 10:20:30
WD-001750,CMP-001883,ACC-000441,ATM-00123,1434.86,2026-07-12 15:08:33
WD-001751,CMP-001884,ACC-000077,ATM-00042,5410.27,2026-06-06 17:29:22
WD-001752,CMP-001886,ACC-000019,ATM-00001,7581.13,2026-08-18 05:51:04
WD-001754,CMP-001888,ACC-000201,ATM-00044,2706.08,2026-08-05 06:29:13
WD-001755,CMP-001890,ACC-000116,ATM-00065,2772.58,2026-07-18 22:38:36
WD-001757,CMP-001892,ACC-000007,ATM-00054,5672.99,2026-07-01 02:23:03
WD-001758,CMP-001893,ACC-000108,ATM-00051,1692.17,2026-08-21 01:12:27
WD-001759,CMP-001894,ACC-000088,ATM-00020,6827.17,2026-08-27 23:40:09
WD-001760,CMP-001895,ACC-000134,ATM-00026,933.96,2026-06-26 16:46:25
WD-001761,CMP-001896,ACC-000145,ATM-00022,6421.38,2026-08-11 18:04:35
WD-001762,CMP-001897,ACC-000214,ATM-00057,6090.03,2026-08-22 20:28:56
WD-001764,CMP-001899,ACC-000673,ATM-00034,1442.38,2026-06-26 07:48:20
WD-001765,CMP-001900,ACC-000189,ATM-00068,6121.17,2026-08-26 09:16:33
WD-001766,CMP-001901,ACC-000484,ATM-00010,845.97,2026-08-08 22:35:39
WD-001768,CMP-001903,ACC-000013,ATM-00016,3799.84,2026-08-23 17:06:11
WD-001770,CMP-001905,ACC-001189,ATM-00042,6583.7,2026-07-28 00:33:50
WD-001771,CMP-001906,ACC-000064,ATM-00038,2592.83,2026-06-18 23:16:57
WD-001772,CMP-001907,ACC-000579,ATM-00060,2287.72,2026-08-05 10:10:52
WD-001773,CMP-001908,ACC-000148,ATM-00110,2258.37,2026-08-06 22:02:05
WD-001774,CMP-001909,ACC-000007,ATM-00264,3055.91,2026-06-11 04:03:38
WD-001776,CMP-001911,ACC-000104,ATM-00038,1979.02,2026-06-23 16:14:38
WD-001777,CMP-001912,ACC-000064,ATM-00033,3024.57,2026-08-03 14:19:00
WD-001778,CMP-001913,ACC-000502,ATM-00024,3880.2,2026-08-11 01:23:18
WD-001779,CMP-001914,ACC-000176,ATM-00400,264607.49,2026-08-23 06:11:19
WD-001780,CMP-001915,ACC-000163,ATM-00030,3968.03,2026-06-06 06:19:45
WD-001781,CMP-001916,ACC-000056,ATM-00061,3907.65,2026-06-10 11:59:58
WD-001782,CMP-001917,ACC-001056,ATM-00019,3645.4,2026-08-23 19:14:02
WD-001783,CMP-001918,ACC-000106,ATM-00107,2131.99,2026-07-08 07:26:14
WD-001784,CMP-001919,ACC-000203,ATM-00060,10560.14,2026-08-03 18:46:25
WD-001785,CMP-001920,ACC-000159,ATM-00042,1136.36,2026-08-11 20:40:22
WD-001786,CMP-001921,ACC-000265,ATM-00033,3702.3,2026-06-13 16:22:48
WD-001788,CMP-001923,ACC-000180,ATM-00053,3523.32,2026-07-26 01:45:05
WD-001789,CMP-001924,ACC-000086,ATM-00058,841.98,2026-07-06 19:15:19
WD-001790,CMP-001925,ACC-000030,ATM-00021,536.08,2026-06-04 18:04:03
WD-001792,CMP-001927,ACC-000005,ATM-00184,22431.3,2026-08-01 03:40:48
WD-001793,CMP-001928,ACC-000667,ATM-00020,2627.26,2026-06-08 05:12:36
WD-001794,CMP-001929,ACC-000161,ATM-00005,22268.41,2026-06-13 21:02:30
WD-001796,CMP-001931,ACC-000140,ATM-00052,4588.47,2026-06-05 09:13:19
WD-001797,CMP-001932,ACC-000061,ATM-00014,16112.73,2026-07-16 16:10:05
WD-001798,CMP-001933,ACC-000151,ATM-00004,621.2,2026-06-25 15:42:02
WD-001799,CMP-001934,ACC-000136,ATM-00209,29739.46,2026-08-12 03:59:39
WD-001800,CMP-001935,ACC-000131,ATM-00335,2933.25,2026-07-09 05:44:49
WD-001801,CMP-001936,ACC-000112,ATM-00065,3724.14,2026-07-01 21:36:28
WD-001802,CMP-001937,ACC-000016,ATM-00040,3839.97,2026-07-31 20:05:48
WD-001803,CMP-001938,ACC-000146,ATM-00394,788.22,2026-08-18 21:42:02
WD-001804,CMP-001939,ACC-000076,ATM-00013,4532.84,2026-07-29 13:54:18
WD-001807,CMP-001942,ACC-000121,ATM-00026,5018.42,2026-08-11 12:09:50
WD-001808,CMP-001943,ACC-000210,ATM-00023,958.98,2026-07-30 21:51:58
WD-001809,CMP-001944,ACC-000198,ATM-00045,2567.69,2026-07-08 19:43:36
WD-001810,CMP-001945,ACC-000288,ATM-00215,1867.62,2026-06-19 18:28:03
WD-001811,CMP-001946,ACC-001112,ATM-00050,470.05,2026-08-23 11:50:23
WD-001812,CMP-001947,ACC-000094,ATM-00061,36417.54,2026-06-24 07:04:19
WD-001814,CMP-001949,ACC-000096,ATM-00062,85900.77,2026-07-12 03:45:35
WD-001815,CMP-001950,ACC-000176,ATM-00048,6187.3,2026-08-08 04:04:32
WD-001817,CMP-001952,ACC-000011,ATM-00007,8620.44,2026-08-20 22:10:04
WD-001818,CMP-001953,ACC-000148,ATM-00253,1703.98,2026-08-22 01:03:35
WD-001819,CMP-001954,ACC-001059,ATM-00036,6941.08,2026-08-11 17:04:01
WD-001820,CMP-001955,ACC-000211,ATM-00201,32290.61,2026-06-04 18:12:58
WD-001821,CMP-001956,ACC-000154,ATM-00015,6561.71,2026-07-30 15:31:14
WD-001822,CMP-001958,ACC-000186,ATM-00393,6074.85,2026-07-12 01:17:06
WD-001823,CMP-001959,ACC-000443,ATM-00065,5228.76,2026-08-03 02:12:08
WD-001824,CMP-001960,ACC-000067,ATM-00027,1358.57,2026-08-03 12:08:29
WD-001826,CMP-001962,ACC-000198,ATM-00040,5589.82,2026-07-20 19:07:38
WD-001827,CMP-001964,ACC-000215,ATM-00002,10756.82,2026-07-16 12:05:52
WD-001828,CMP-001965,ACC-000905,ATM-00258,1802.44,2026-07-11 13:10:24
WD-001829,CMP-001966,ACC-000184,ATM-00064,1338.72,2026-08-17 20:45:50
WD-001831,CMP-001968,ACC-000040,ATM-00043,121681.02,2026-06-13 14:02:24
WD-001832,CMP-001969,ACC-000147,ATM-00045,1068.05,2026-08-17 11:49:53
WD-001835,CMP-001972,ACC-000058,ATM-00227,3856.46,2026-08-27 07:38:01
WD-001836,CMP-001973,ACC-000204,ATM-00250,5212.37,2026-06-12 00:41:39
WD-001837,CMP-001974,ACC-000524,ATM-00030,5761.61,2026-06-26 03:28:32
WD-001838,CMP-001975,ACC-000171,ATM-00061,159614.11,2026-08-15 01:25:04
WD-001839,CMP-001976,ACC-000186,ATM-00024,3112.22,2026-08-07 02:17:08
WD-001840,CMP-001977,ACC-000122,ATM-00013,416.47,2026-06-06 05:54:42
WD-001841,CMP-001978,ACC-000160,ATM-00034,3720.7,2026-08-21 17:24:59
WD-001842,CMP-001979,ACC-000688,ATM-00018,3308.74,2026-07-30 08:10:51
WD-001844,CMP-001983,ACC-000014,ATM-00008,427973.27,2026-07-19 12:21:42
WD-001845,CMP-001984,ACC-000196,ATM-00060,3924.19,2026-07-03 01:37:55
WD-001848,CMP-001987,ACC-000190,ATM-00059,1400.05,2026-07-07 15:36:22
WD-001849,CMP-001988,ACC-000205,ATM-00060,3224.63,2026-06-24 05:32:10
WD-001850,CMP-001989,ACC-000110,ATM-00027,143462.93,2026-06-23 04:57:09
WD-001851,CMP-001990,ACC-000207,ATM-00033,3391.75,2026-08-27 04:46:13
WD-001852,CMP-001991,ACC-000017,ATM-00005,1702.64,2026-07-05 19:42:07
WD-001855,CMP-001995,ACC-000198,ATM-00115,73729.77,2026-08-02 16:51:24
WD-001856,CMP-001996,ACC-000566,ATM-00007,3359.53,2026-08-09 08:23:17
WD-001857,CMP-001997,ACC-000558,ATM-00012,11467.31,2026-07-11 23:04:43
WD-001860,CMP-002000,ACC-000437,ATM-00057,3032.4,2026-08-08 02:45:56
WD-001861,CMP-002001,ACC-000073,ATM-00155,1174.82,2026-07-31 22:27:24
WD-001862,CMP-002002,ACC-000765,ATM-00059,1886.67,2026-08-26 03:10:20
WD-001863,CMP-002003,ACC-000016,ATM-00066,1408.35,2026-08-25 22:39:59
WD-001864,CMP-002004,ACC-000042,ATM-00040,3540.07,2026-08-09 09:08:08
WD-001865,CMP-002005,ACC-000165,ATM-00032,3327.01,2026-07-23 05:12:21
WD-001866,CMP-002006,ACC-000209,ATM-00027,794.13,2026-07-21 18:58:50
WD-001867,CMP-002007,ACC-001155,ATM-00068,774.42,2026-08-26 16:16:03
WD-001868,CMP-002008,ACC-000843,ATM-00138,2856.37,2026-08-14 18:05:18
WD-001870,CMP-002010,ACC-000119,ATM-00064,946.38,2026-07-05 11:33:33
WD-001873,CMP-002013,ACC-000062,ATM-00066,11339.51,2026-08-26 15:10:50
WD-001875,CMP-002015,ACC-001110,ATM-00121,2970.74,2026-08-09 08:24:41
WD-001876,CMP-002016,ACC-000079,ATM-00051,4685.8,2026-08-11 16:49:29
WD-001877,CMP-002017,ACC-000630,ATM-00054,1272.41,2026-08-20 06:23:45
WD-001878,CMP-002018,ACC-000373,ATM-00010,2991.01,2026-07-11 19:56:28
WD-001880,CMP-002020,ACC-000118,ATM-00019,4287.21,2026-08-05 12:40:26
WD-001881,CMP-002021,ACC-000825,ATM-00031,3196.43,2026-07-09 21:25:47
WD-001882,CMP-002022,ACC-000080,ATM-00061,32320.77,2026-07-13 17:34:38
WD-001884,CMP-002025,ACC-001148,ATM-00015,1079.52,2026-07-20 21:45:31
WD-001885,CMP-002026,ACC-000185,ATM-00320,1447.81,2026-07-17 03:28:42
WD-001886,CMP-002027,ACC-000040,ATM-00015,3392.86,2026-06-12 10:56:41
WD-001887,CMP-002028,ACC-000004,ATM-00071,1661.99,2026-07-27 01:03:06
WD-001888,CMP-002029,ACC-000087,ATM-00063,5259.5,2026-06-30 19:24:08
WD-001889,CMP-002030,ACC-000190,ATM-00022,4537.05,2026-08-16 17:09:41
WD-001891,CMP-002032,ACC-000163,ATM-00183,3154.63,2026-08-12 02:12:24
WD-001892,CMP-002033,ACC-000427,ATM-00230,526.97,2026-08-25 00:45:15
WD-001893,CMP-002034,ACC-000168,ATM-00129,3006.91,2026-07-14 23:09:07
WD-001894,CMP-002035,ACC-000102,ATM-00048,144002.25,2026-08-10 06:58:34
WD-001895,CMP-002036,ACC-000068,ATM-00143,2976.31,2026-08-01 18:10:47
WD-001898,CMP-002039,ACC-000524,ATM-00054,3891.43,2026-07-22 21:14:18
WD-001899,CMP-002040,ACC-000008,ATM-00061,604.78,2026-06-28 01:46:50
WD-001900,CMP-002041,ACC-000236,ATM-00015,1678.97,2026-07-26 12:02:04
WD-001901,CMP-002042,ACC-000186,ATM-00045,432851.54,2026-08-02 18:42:27
WD-001902,CMP-002043,ACC-000153,ATM-00371,546.65,2026-07-31 07:01:17
WD-001904,CMP-002045,ACC-000129,ATM-00062,6492.32,2026-06-12 20:51:48
WD-001905,CMP-002046,ACC-000095,ATM-00005,1647.63,2026-06-27 19:54:20
WD-001907,CMP-002048,ACC-000130,ATM-00214,4143.16,2026-07-02 10:23:43
WD-001908,CMP-002049,ACC-000033,ATM-00341,1542.54,2026-06-03 09:07:50
WD-001910,CMP-002051,ACC-000184,ATM-00026,3294.23,2026-06-10 21:25:14
WD-001911,CMP-002052,ACC-000074,ATM-00011,14916.3,2026-08-14 21:40:46
WD-001913,CMP-002055,ACC-000011,ATM-00068,3589.45,2026-07-02 10:02:26
WD-001914,CMP-002056,ACC-000972,ATM-00060,19547.56,2026-08-19 16:28:14
WD-001915,CMP-002057,ACC-000766,ATM-00001,1863.49,2026-07-29 10:35:53
WD-001916,CMP-002058,ACC-000087,ATM-00010,6277.31,2026-07-08 13:25:30
WD-001917,CMP-002059,ACC-000213,ATM-00214,3669.7,2026-07-25 00:04:31
WD-001918,CMP-002060,ACC-000882,ATM-00338,7454.2,2026-06-23 03:07:17
WD-001920,CMP-002062,ACC-000001,ATM-00037,8706.98,2026-08-15 08:33:54
WD-001921,CMP-002063,ACC-000951,ATM-00235,131982.98,2026-08-22 15:30:37
WD-001922,CMP-002064,ACC-001064,ATM-00025,3302.77,2026-07-07 13:48:39
WD-001924,CMP-002066,ACC-000886,ATM-00028,42441.89,2026-08-18 21:42:37
WD-001925,CMP-002067,ACC-000104,ATM-00042,7647.23,2026-06-17 07:03:39
WD-001927,CMP-002070,ACC-000121,ATM-00066,2753.85,2026-06-28 11:44:58
WD-001928,CMP-002071,ACC-000024,ATM-00169,61889.69,2026-06-28 22:46:17
WD-001929,CMP-002072,ACC-000103,ATM-00034,140542.27,2026-08-10 21:01:15
WD-001930,CMP-002073,ACC-000166,ATM-00050,2679.47,2026-07-30 14:19:38
WD-001931,CMP-002074,ACC-000897,ATM-00047,100061.41,2026-07-04 10:57:40
WD-001932,CMP-002075,ACC-000046,ATM-00032,23718.97,2026-06-27 17:47:48
WD-001933,CMP-002076,ACC-001076,ATM-00239,6387.29,2026-07-15 18:34:12
WD-001934,CMP-002077,ACC-001110,ATM-00135,4733.52,2026-06-14 05:05:36
WD-001935,CMP-002078,ACC-000128,ATM-00141,733.77,2026-08-27 23:11:56
WD-001936,CMP-002079,ACC-000186,ATM-00038,3091.96,2026-08-08 01:50:33
WD-001937,CMP-002080,ACC-000141,ATM-00068,41356.46,2026-08-16 13:14:02
WD-001940,CMP-002083,ACC-001150,ATM-00008,1164.37,2026-07-08 15:58:18
WD-001941,CMP-002084,ACC-000166,ATM-00016,234410.79,2026-06-02 00:01:23
WD-001942,CMP-002085,ACC-000153,ATM-00009,3512.3,2026-06-01 21:11:29
WD-001943,CMP-002086,ACC-000107,ATM-00376,1919.07,2026-08-07 20:11:50
WD-001945,CMP-002088,ACC-000035,ATM-00305,725.7,2026-07-06 10:53:09
WD-001946,CMP-002089,ACC-000183,ATM-00036,283.16,2026-07-29 20:47:42
WD-001947,CMP-002090,ACC-000037,ATM-00222,6652.39,2026-07-09 12:37:03
WD-001948,CMP-002091,ACC-000042,ATM-00014,2415.45,2026-06-17 10:29:49
WD-001949,CMP-002092,ACC-001145,ATM-00039,993.11,2026-08-06 12:40:20
WD-001950,CMP-002093,ACC-000884,ATM-00061,5708.86,2026-08-12 16:44:14
WD-001951,CMP-002094,ACC-000509,ATM-00015,3490.54,2026-06-22 21:20:38
WD-001952,CMP-002095,ACC-000391,ATM-00322,45847.74,2026-08-22 04:01:03
WD-001953,CMP-002096,ACC-000189,ATM-00023,272855.97,2026-07-22 21:12:37
WD-001954,CMP-002097,ACC-000030,ATM-00317,138968.77,2026-06-01 13:26:19
WD-001955,CMP-002098,ACC-000347,ATM-00064,2090.81,2026-06-06 03:10:32
WD-001956,CMP-002099,ACC-000742,ATM-00047,3112.57,2026-07-10 15:54:10
WD-001957,CMP-002100,ACC-000159,ATM-00048,125925.8,2026-07-05 03:55:49
WD-001958,CMP-002101,ACC-000388,ATM-00044,4147.1,2026-06-05 11:34:56
