transaction_id,complaint_id,from_account_id,to_account_id,amount,timestamp,hop_number
TXN-0000285,CMP-000120,ACC-000010,ACC-000215,797.42,2026-08-19 14:29:53,2
TXN-0000286,CMP-000121,ACC-000632,ACC-000118,5073.63,2026-08-18 09:40:27,1
TXN-0000287,CMP-000122,ACC-000318,ACC-000196,3353.93,2026-07-17 03:34:04,1
TXN-0000288,CMP-000122,ACC-000196,ACC-000207,3237.74,2026-07-17 04:22:04,2
TXN-0000289,CMP-000123,ACC-000519,ACC-000188,39420.47,2026-08-23 19:55:43,1
TXN-0000290,CMP-000123,ACC-000188,ACC-000100,36681.95,2026-08-23 23:20:43,2
TXN-0000291,CMP-000123,ACC-000100,ACC-000195,36135.94,2026-08-24 03:29:43,3
TXN-0000292,CMP-000124,ACC-000333,ACC-000210,4947.48,2026-07-19 00:25:32,1
TXN-0000293,CMP-000124,ACC-000210,ACC-000239,4590.64,2026-07-19 04:08:32,2
TXN-0000294,CMP-000124,ACC-000239,ACC-000058,4429.8,2026-07-19 05:43:32,3
TXN-0000295,CMP-000125,ACC-000284,ACC-000025,3386.96,2026-08-26 19:43:05,1
TXN-0000296,CMP-000125,ACC-000025,ACC-000126,3159.09,2026-08-27 01:15:05,2
TXN-0000297,CMP-000126,ACC-000774,ACC-000134,286514.31,2026-07-12 07:15:56,1
TXN-0000298,CMP-000126,ACC-000134,ACC-001157,264107.02,2026-07-12 11:11:56,2
TXN-0000299,CMP-000127,ACC-000843,ACC-000157,49408.43,2026-07-15 19:41:34,1
TXN-0000300,CMP-000128,ACC-000914,ACC-000111,6224.54,2026-07-15 07:43:23,1
TXN-0000301,CMP-000128,ACC-000111,ACC-000005,6144.93,2026-07-15 09:41:23,2
TXN-0000302,CMP-000129,ACC-000323,ACC-000074,3269.93,2026-07-25 06:08:37,1
TXN-0000303,CMP-000129,ACC-000074,ACC-000199,3235.08,2026-07-25 10:42:37,2
TXN-0000304,CMP-000131,ACC-000359,ACC-000098,460821.95,2026-07-12 04:07:16,1
TXN-0000305,CMP-000131,ACC-000098,ACC-000113,456027.32,2026-07-12 06:19:16,2
TXN-0000306,CMP-000131,ACC-000113,ACC-000113,451056.4,2026-07-12 11:51:16,3
TXN-0000307,CMP-000132,ACC-000555,ACC-000151,1783.41,2026-08-11 15:26:45,1
TXN-0000308,CMP-000133,ACC-001026,ACC-000141,38901.98,2026-08-20 21:49:08,1
TXN-0000309,CMP-000133,ACC-000141,ACC-000614,38258.15,2026-08-21 00:16:08,2
TXN-0000310,CMP-000134,ACC-001120,ACC-000205,13223.23,2026-07-31 19:38:10,1
TXN-0000311,CMP-000135,ACC-000572,ACC-000136,16625.1,2026-06-23 20:41:22,1
TXN-0000312,CMP-000135,ACC-000136,ACC-000647,16165.03,2026-06-24 01:10:22,2
TXN-0000313,CMP-000135,ACC-000647,ACC-000073,15544.59,2026-06-24 06:08:22,3
TXN-0000314,CMP-000136,ACC-000900,ACC-000440,4358.53,2026-06-14 03:06:05,1
TXN-0000315,CMP-000136,ACC-000440,ACC-000998,4039.41,2026-06-14 03:51:05,2
TXN-0000316,CMP-000137,ACC-001172,ACC-000442,1833.94,2026-06-21 16:01:34,1
TXN-0000317,CMP-000137,ACC-000442,ACC-000474,1735.56,2026-06-21 18:21:34,2
TXN-0000318,CMP-000137,ACC-000474,ACC-000018,1677.28,2026-06-21 23:42:34,3
TXN-0000319,CMP-000137,ACC-000018,ACC-000925,1625.15,2026-06-22 04:44:34,4
TXN-0000320,CMP-000138,ACC-000841,ACC-000104,188.87,2026-07-11 08:21:51,1
TXN-0000321,CMP-000138,ACC-000104,ACC-000051,177.21,2026-07-11 11:06:51,2
TXN-0000322,CMP-000139,ACC-001117,ACC-000163,41240.78,2026-08-14 22:41:14,1
TXN-0000323,CMP-000139,ACC-000163,ACC-000802,38652.83,2026-08-15 02:01:14,2
TXN-0000324,CMP-000139,ACC-000802,ACC-000989,36511.01,2026-08-15 02:42:14,3
TXN-0000325,CMP-000140,ACC-000283,ACC-000842,801663.54,2026-08-14 11:58:16,1
TXN-0000326,CMP-000141,ACC-000619,ACC-000847,2939.8,2026-06-29 23:02:40,1
TXN-0000327,CMP-000141,ACC-000847,ACC-000085,2781.25,2026-06-29 23:35:40,2
TXN-0000328,CMP-000142,ACC-000894,ACC-000066,13008.45,2026-07-11 18:12:25,1
TXN-0000329,CMP-000142,ACC-000066,ACC-000150,12195.62,2026-07-11 18:41:25,2
TXN-0000330,CMP-000142,ACC-000150,ACC-000080,12072.5,2026-07-12 00:35:25,3
TXN-0000331,CMP-000143,ACC-001147,ACC-000085,436718.33,2026-08-27 01:49:43,1
TXN-0000332,CMP-000143,ACC-000085,ACC-000167,425946.76,2026-08-27 04:33:43,2
TXN-0000333,CMP-000144,ACC-000706,ACC-000108,1183.0,2026-06-03 14:31:57,1
TXN-0000334,CMP-000144,ACC-000108,ACC-000838,1104.28,2026-06-03 18:55:57,2
TXN-0000335,CMP-000145,ACC-000291,ACC-000724,2286.73,2026-08-10 08:37:05,1
TXN-0000336,CMP-000145,ACC-000724,ACC-000682,2205.2,2026-08-10 12:16:05,2
TXN-0000337,CMP-000146,ACC-000627,ACC-000176,4976.5,2026-07-31 07:40:37,1
TXN-0000338,CMP-000146,ACC-000176,ACC-000161,4726.6,2026-07-31 09:20:37,2
TXN-0000339,CMP-000148,ACC-000520,ACC-000251,5341.93,2026-06-13 02:17:33,1
TXN-0000340,CMP-000148,ACC-000251,ACC-000075,5030.73,2026-06-13 03:30:33,2
TXN-0000341,CMP-000148,ACC-000075,ACC-000704,4651.98,2026-06-13 03:49:33,3
TXN-0000342,CMP-000148,ACC-000704,ACC-000142,4371.3,2026-06-13 04:45:33,4
TXN-0000343,CMP-000149,ACC-001045,ACC-000350,926.77,2026-06-30 09:25:13,1
TXN-0000344,CMP-000149,ACC-000350,ACC-000189,853.6,2026-06-30 13:32:13,2
TXN-0000345,CMP-000150,ACC-000373,ACC-000004,504.8,2026-07-07 17:14:17,1
TXN-0000346,CMP-000150,ACC-000004,ACC-000010,480.11,2026-07-07 17:25:17,2
TXN-0000347,CMP-000152,ACC-000954,ACC-000061,3760.75,2026-07-23 12:20:02,1
TXN-0000348,CMP-000152,ACC-000061,ACC-000736,3498.66,2026-07-23 13:21:02,2
TXN-0000349,CMP-000152,ACC-000736,ACC-000426,3268.7,2026-07-23 15:34:02,3
TXN-0000350,CMP-000152,ACC-000426,ACC-000096,3209.59,2026-07-23 18:34:02,4
TXN-0000351,CMP-000154,ACC-001054,ACC-000815,48019.85,2026-08-13 08:04:50,1
TXN-0000352,CMP-000154,ACC-000815,ACC-000167,46314.62,2026-08-13 11:17:50,2
TXN-0000353,CMP-000154,ACC-000167,ACC-000956,44276.03,2026-08-13 14:00:50,3
TXN-0000354,CMP-000155,ACC-001095,ACC-000002,6330.74,2026-07-31 03:18:13,1
TXN-0000355,CMP-000155,ACC-000002,ACC-000163,6242.87,2026-07-31 05:33:13,2
TXN-0000356,CMP-000155,ACC-000163,ACC-000008,5868.08,2026-07-31 09:37:13,3
TXN-0000357,CMP-000155,ACC-000008,ACC-000011,5755.95,2026-07-31 10:21:13,4
TXN-0000358,CMP-000156,ACC-001171,ACC-000201,1530.07,2026-07-25 09:13:15,1
TXN-0000359,CMP-000156,ACC-000201,ACC-000128,1486.22,2026-07-25 10:01:15,2
TXN-0000360,CMP-000156,ACC-000128,ACC-000135,1408.74,2026-07-25 11:51:15,3
TXN-0000361,CMP-000157,ACC-000620,ACC-000139,6162.59,2026-07-06 12:30:53,1
TXN-0000362,CMP-000157,ACC-000139,ACC-000112,5742.8,2026-07-06 13:12:53,2
TXN-0000363,CMP-000157,ACC-000112,ACC-000950,5570.49,2026-07-06 18:52:53,3
TXN-0000364,CMP-000158,ACC-000304,ACC-000164,3101.16,2026-06-12 06:43:15,1
TXN-0000365,CMP-000158,ACC-000164,ACC-000134,2985.24,2026-06-12 08:45:15,2
TXN-0000366,CMP-000159,ACC-000998,ACC-000630,1763.34,2026-07-26 20:07:35,1
TXN-0000367,CMP-000159,ACC-000630,ACC-000152,1719.52,2026-07-26 21:05:35,2
TXN-0000368,CMP-000160,ACC-000387,ACC-000055,5054.77,2026-07-07 09:10:30,1
TXN-0000369,CMP-000160,ACC-000055,ACC-000454,4740.3,2026-07-07 14:58:30,2
TXN-0000370,CMP-000161,ACC-000803,ACC-000167,110089.58,2026-08-06 07:39:17,1
TXN-0000371,CMP-000162,ACC-001128,ACC-000058,1623.48,2026-06-30 03:38:54,1
TXN-0000372,CMP-000162,ACC-000058,ACC-000113,1597.06,2026-06-30 09:25:54,2
TXN-0000373,CMP-000163,ACC-000279,ACC-000038,1594.18,2026-07-25 23:56:06,1
TXN-0000374,CMP-000163,ACC-000038,ACC-000206,1536.07,2026-07-26 04:57:06,2
TXN-0000375,CMP-000164,ACC-001135,ACC-000686,7708.47,2026-07-06 14:06:21,1
TXN-0000376,CMP-000164,ACC-000686,ACC-000352,7351.47,2026-07-06 15:19:21,2
TXN-0000377,CMP-000165,ACC-000442,ACC-000080,3586.62,2026-07-10 22:10:16,1
TXN-0000378,CMP-000165,ACC-000080,ACC-000341,3435.38,2026-07-11 01:30:16,2
TXN-0000379,CMP-000166,ACC-000888,ACC-000692,2842.95,2026-08-01 10:46:38,1
TXN-0000380,CMP-000166,ACC-000692,ACC-000026,2662.93,2026-08-01 11:43:38,2
TXN-0000381,CMP-000166,ACC-000026,ACC-000193,2633.57,2026-08-01 17:25:38,3
TXN-0000382,CMP-000166,ACC-000193,ACC-000108,2495.13,2026-08-01 18:50:38,4
TXN-0000383,CMP-000167,ACC-000632,ACC-000211,3494.99,2026-06-18 00:39:07,1
TXN-0000384,CMP-000167,ACC-000211,ACC-000790,3251.04,2026-06-18 01:06:07,2
TXN-0000385,CMP-000170,ACC-000655,ACC-000136,8630.56,2026-06-27 03:05:36,1
TXN-0000386,CMP-000170,ACC-000136,ACC-000149,8009.36,2026-06-27 03:25:36,2
TXN-0000387,CMP-000171,ACC-000250,ACC-000167,18434.88,2026-06-28 03:51:35,1
TXN-0000388,CMP-000172,ACC-001019,ACC-000058,939.77,2026-07-29 14:59:09,1
TXN-0000389,CMP-000172,ACC-000058,ACC-000172,926.65,2026-07-29 20:05:09,2
TXN-0000390,CMP-000172,ACC-000172,ACC-000211,903.51,2026-07-29 22:31:09,3
TXN-0000391,CMP-000172,ACC-000211,ACC-000002,879.7,2026-07-30 03:17:09,4
TXN-0000392,CMP-000173,ACC-000837,ACC-000933,5946.16,2026-07-02 04:46:28,1
TXN-0000393,CMP-000173,ACC-000933,ACC-000004,5775.7,2026-07-02 04:59:28,2
TXN-0000394,CMP-000174,ACC-001121,ACC-000748,4948.72,2026-07-04 01:43:37,1
TXN-0000395,CMP-000174,ACC-000748,ACC-000131,4578.64,2026-07-04 01:58:37,2
TXN-0000396,CMP-000175,ACC-000966,ACC-000194,2539.19,2026-07-24 18:52:37,1
TXN-0000397,CMP-000175,ACC-000194,ACC-000017,2405.91,2026-07-24 22:06:37,2
TXN-0000398,CMP-000175,ACC-000017,ACC-000175,2332.84,2026-07-25 00:06:37,3
TXN-0000399,CMP-000175,ACC-000175,ACC-000866,2278.12,2026-07-25 04:48:37,4
TXN-0000400,CMP-000177,ACC-000955,ACC-000201,12553.22,2026-06-24 04:40:07,1
TXN-0000401,CMP-000177,ACC-000201,ACC-000050,11871.7,2026-06-24 09:32:07,2
TXN-0000402,CMP-000177,ACC-000050,ACC-000450,11270.73,2026-06-24 11:20:07,3
TXN-0000403,CMP-000177,ACC-000450,ACC-000209,10667.23,2026-06-24 16:15:07,4
TXN-0000404,CMP-000178,ACC-000595,ACC-000980,966.69,2026-08-17 00:23:03,1
TXN-0000405,CMP-000178,ACC-000980,ACC-000069,950.1,2026-08-17 05:17:03,2
TXN-0000406,CMP-000178,ACC-000069,ACC-000154,940.27,2026-08-17 11:00:03,3
TXN-0000407,CMP-000179,ACC-000322,ACC-000140,4086.74,2026-06-24 13:23:43,1
TXN-0000408,CMP-000179,ACC-000140,ACC-000080,3766.49,2026-06-24 18:32:43,2
TXN-0000409,CMP-000180,ACC-000888,ACC-000010,2774.98,2026-07-22 12:36:15,1
TXN-0000410,CMP-000180,ACC-000010,ACC-000047,2714.41,2026-07-22 14:16:15,2
TXN-0000411,CMP-000181,ACC-000413,ACC-001065,16791.98,2026-07-05 02:36:16,1
TXN-0000412,CMP-000181,ACC-001065,ACC-000304,15990.48,2026-07-05 05:32:16,2
TXN-0000413,CMP-000181,ACC-000304,ACC-000210,15226.77,2026-07-05 09:30:16,3
TXN-0000414,CMP-000181,ACC-000210,ACC-000124,14723.79,2026-07-05 10:45:16,4
TXN-0000415,CMP-000182,ACC-000334,ACC-000161,1903.74,2026-06-12 16:48:42,1
TXN-0000416,CMP-000182,ACC-000161,ACC-000184,1763.69,2026-06-12 21:56:42,2
TXN-0000417,CMP-000182,ACC-000184,ACC-000089,1676.39,2026-06-12 23:31:42,3
TXN-0000418,CMP-000183,ACC-000651,ACC-000092,785.05,2026-08-14 01:32:01,1
TXN-0000419,CMP-000183,ACC-000092,ACC-000178,736.89,2026-08-14 02:44:01,2
TXN-0000420,CMP-000183,ACC-000178,ACC-000058,695.82,2026-08-14 05:19:01,3
TXN-0000421,CMP-000184,ACC-001147,ACC-000053,1452.05,2026-06-27 20:01:14,1
TXN-0000422,CMP-000184,ACC-000053,ACC-000102,1408.08,2026-06-27 20:15:14,2
TXN-0000423,CMP-000184,ACC-000102,ACC-000995,1301.68,2026-06-27 23:44:14,3
TXN-0000424,CMP-000185,ACC-000362,ACC-000212,18391.8,2026-06-27 11:33:53,1
TXN-0000425,CMP-000185,ACC-000212,ACC-000877,18197.43,2026-06-27 15:55:53,2
TXN-0000426,CMP-000185,ACC-000877,ACC-000047,17519.97,2026-06-27 18:23:53,3
TXN-0000427,CMP-000185,ACC-000047,ACC-000175,16713.76,2026-06-28 00:01:53,4
TXN-0000428,CMP-000186,ACC-000886,ACC-000048,155226.59,2026-07-06 00:51:49,1
TXN-0000429,CMP-000186,ACC-000048,ACC-000118,152850.65,2026-07-06 04:07:49,2
TXN-0000430,CMP-000186,ACC-000118,ACC-000136,141252.99,2026-07-06 07:11:49,3
TXN-0000431,CMP-000187,ACC-000681,ACC-000053,2772.21,2026-06-27 13:55:30,1
TXN-0000432,CMP-000187,ACC-000053,ACC-000177,2722.35,2026-06-27 14:55:30,2
TXN-0000433,CMP-000187,ACC-000177,ACC-000665,2520.98,2026-06-27 16:35:30,3
TXN-0000434,CMP-000187,ACC-000665,ACC-000203,2474.61,2026-06-27 19:45:30,4
TXN-0000435,CMP-000188,ACC-000464,ACC-000024,2792.05,2026-06-13 06:49:57,1
TXN-0000436,CMP-000188,ACC-000024,ACC-000153,2571.56,2026-06-13 11:01:57,2
TXN-0000437,CMP-000188,ACC-000153,ACC-000152,2515.24,2026-06-13 16:40:57,3
TXN-0000438,CMP-000189,ACC-001049,ACC-000054,141238.29,2026-06-02 08:30:13,1
TXN-0000439,CMP-000189,ACC-000054,ACC-000103,135099.11,2026-06-02 12:06:13,2
TXN-0000440,CMP-000190,ACC-000541,ACC-000121,7761.83,2026-06-17 21:29:54,1
TXN-0000441,CMP-000190,ACC-000121,ACC-000311,7595.29,2026-06-17 22:19:54,2
TXN-0000442,CMP-000191,ACC-000387,ACC-000189,2502.4,2026-06-11 19:15:56,1
TXN-0000443,CMP-000191,ACC-000189,ACC-000197,2310.16,2026-06-11 22:20:56,2
TXN-0000444,CMP-000192,ACC-000290,ACC-000166,9162.4,2026-08-01 03:05:41,1
TXN-0000445,CMP-000192,ACC-000166,ACC-000086,8919.38,2026-08-01 05:13:41,2
TXN-0000446,CMP-000192,ACC-000086,ACC-000199,8468.48,2026-08-01 05:48:41,3
TXN-0000447,CMP-000193,ACC-001147,ACC-000137,3505.5,2026-06-30 09:23:17,1
TXN-0000448,CMP-000194,ACC-000553,ACC-000117,3063.66,2026-07-11 09:34:08,1
TXN-0000449,CMP-000194,ACC-000117,ACC-000216,2900.62,2026-07-11 15:01:08,2
TXN-0000450,CMP-000194,ACC-000216,ACC-001046,2750.98,2026-07-11 16:16:08,3
TXN-0000451,CMP-000194,ACC-001046,ACC-000083,2595.22,2026-07-11 20:09:08,4
TXN-0000452,CMP-000195,ACC-000439,ACC-000197,96273.11,2026-07-21 12:42:56,1
TXN-0000453,CMP-000195,ACC-000197,ACC-000957,89959.45,2026-07-21 14:20:56,2
TXN-0000454,CMP-000197,ACC-001109,ACC-000099,36178.15,2026-07-28 20:09:42,1
TXN-0000455,CMP-000197,ACC-000099,ACC-000152,34067.63,2026-07-28 20:28:42,2
TXN-0000456,CMP-000199,ACC-000443,ACC-000082,6224.86,2026-08-04 01:43:44,1
TXN-0000457,CMP-000200,ACC-000854,ACC-000166,20736.12,2026-06-16 06:54:50,1
TXN-0000458,CMP-000201,ACC-000607,ACC-000182,2059.1,2026-06-29 07:44:12,1
TXN-0000459,CMP-000201,ACC-000182,ACC-000352,2012.21,2026-06-29 10:06:12,2
TXN-0000460,CMP-000202,ACC-000968,ACC-000321,409.67,2026-08-23 12:27:55,1
TXN-0000461,CMP-000202,ACC-000321,ACC-000897,399.66,2026-08-23 17:21:55,2
TXN-0000462,CMP-000202,ACC-000897,ACC-000052,367.98,2026-08-23 20:59:55,3
TXN-0000463,CMP-000202,ACC-000052,ACC-001180,362.21,2026-08-23 21:44:55,4
TXN-0000464,CMP-000203,ACC-000564,ACC-000063,36341.43,2026-08-16 12:04:08,1
TXN-0000465,CMP-000203,ACC-000063,ACC-000051,34094.59,2026-08-16 17:33:08,2
TXN-0000466,CMP-000203,ACC-000051,ACC-000552,31443.37,2026-08-16 20:02:08,3
TXN-0000467,CMP-000204,ACC-000227,ACC-000200,8893.25,2026-06-18 15:08:19,1
TXN-0000468,CMP-000204,ACC-000200,ACC-000119,8622.72,2026-06-18 20:15:19,2
TXN-0000469,CMP-000205,ACC-000321,ACC-000045,16968.94,2026-08-28 05:02:43,1
TXN-0000470,CMP-000205,ACC-000045,ACC-000513,15868.27,2026-08-28 07:42:43,2
TXN-0000471,CMP-000205,ACC-000513,ACC-000766,14824.59,2026-08-28 12:43:43,3
TXN-0000472,CMP-000206,ACC-001067,ACC-000251,1226.0,2026-08-16 20:10:06,1
TXN-0000473,CMP-000206,ACC-000251,ACC-000096,1152.31,2026-08-16 20:51:06,2
TXN-0000474,CMP-000206,ACC-000096,ACC-000116,1109.61,2026-08-16 21:44:06,3
TXN-0000475,CMP-000206,ACC-000116,ACC-001063,1047.0,2026-08-17 03:04:06,4
TXN-0000476,CMP-000207,ACC-000945,ACC-000816,16786.99,2026-06-27 13:04:05,1
TXN-0000477,CMP-000207,ACC-000816,ACC-000156,15868.64,2026-06-27 13:45:05,2
TXN-0000478,CMP-000208,ACC-000417,ACC-000171,15151.81,2026-07-10 03:05:46,1
TXN-0000479,CMP-000208,ACC-000171,ACC-000456,14813.88,2026-07-10 03:40:46,2
TXN-0000480,CMP-000208,ACC-000456,ACC-000001,14372.41,2026-07-10 07:49:46,3
TXN-0000481,CMP-000208,ACC-000001,ACC-000041,13922.29,2026-07-10 09:57:46,4
TXN-0000482,CMP-000209,ACC-000735,ACC-000013,1155.91,2026-06-08 01:37:35,1
TXN-0000483,CMP-000209,ACC-000013,ACC-001163,1110.45,2026-06-08 04:53:35,2
TXN-0000484,CMP-000209,ACC-001163,ACC-000571,1021.83,2026-06-08 09:09:35,3
TXN-0000485,CMP-000210,ACC-000371,ACC-000146,3212.04,2026-07-28 19:39:53,1
TXN-0000486,CMP-000211,ACC-001075,ACC-000081,658.29,2026-08-21 06:24:41,1
TXN-0000487,CMP-000212,ACC-000645,ACC-000041,6205.36,2026-08-14 03:14:51,1
TXN-0000488,CMP-000212,ACC-000041,ACC-000141,5739.23,2026-08-14 03:35:51,2
TXN-0000489,CMP-000212,ACC-000141,ACC-000172,5639.67,2026-08-14 07:15:51,3
TXN-0000490,CMP-000213,ACC-000228,ACC-001015,1906.41,2026-08-13 04:22:26,1
TXN-0000491,CMP-000214,ACC-000848,ACC-000134,2161.22,2026-06-27 22:19:18,1
TXN-0000492,CMP-000214,ACC-000134,ACC-001160,2128.64,2026-06-28 00:48:18,2
TXN-0000493,CMP-000214,ACC-001160,ACC-000262,2101.05,2026-06-28 04:46:18,3
TXN-0000494,CMP-000214,ACC-000262,ACC-000196,2014.81,2026-06-28 09:29:18,4
TXN-0000495,CMP-000215,ACC-000266,ACC-000194,7046.96,2026-07-18 12:56:38,1
TXN-0000496,CMP-000215,ACC-000194,ACC-000122,6601.73,2026-07-18 18:44:38,2
TXN-0000497,CMP-000215,ACC-000122,ACC-000985,6442.06,2026-07-19 00:44:38,3
TXN-0000498,CMP-000216,ACC-000367,ACC-000177,9835.47,2026-07-02 08:57:35,1
TXN-0000499,CMP-000216,ACC-000177,ACC-000102,9673.31,2026-07-02 10:00:35,2
TXN-0000500,CMP-000217,ACC-000221,ACC-000412,853.71,2026-08-06 15:22:00,1
TXN-0000501,CMP-000217,ACC-000412,ACC-000139,791.33,2026-08-06 20:38:00,2
TXN-0000502,CMP-000218,ACC-000286,ACC-000097,2493.49,2026-08-13 22:30:46,1
TXN-0000503,CMP-000218,ACC-000097,ACC-000112,2357.9,2026-08-13 23:23:46,2
TXN-0000504,CMP-000218,ACC-000112,ACC-000201,2187.76,2026-08-14 03:11:46,3
TXN-0000505,CMP-000218,ACC-000201,ACC-000213,2063.63,2026-08-14 07:57:46,4
TXN-0000506,CMP-000219,ACC-001183,ACC-000790,22470.28,2026-07-02 05:00:57,1
TXN-0000507,CMP-000219,ACC-000790,ACC-000094,20742.58,2026-07-02 05:30:57,2
TXN-0000508,CMP-000220,ACC-000754,ACC-000911,448180.16,2026-08-19 22:00:34,1
TXN-0000509,CMP-000220,ACC-000911,ACC-000080,431420.89,2026-08-19 23:24:34,2
TXN-0000510,CMP-000221,ACC-000632,ACC-000095,10188.8,2026-07-09 19:47:23,1
TXN-0000511,CMP-000221,ACC-000095,ACC-000204,9472.19,2026-07-09 23:56:23,2
TXN-0000512,CMP-000221,ACC-000204,ACC-000087,8832.19,2026-07-10 01:50:23,3
TXN-0000513,CMP-000222,ACC-000242,ACC-000038,5100.66,2026-07-18 19:46:35,1
TXN-0000514,CMP-000222,ACC-000038,ACC-000184,4792.13,2026-07-18 22:13:35,2
TXN-0000515,CMP-000222,ACC-000184,ACC-000187,4452.93,2026-07-19 02:46:35,3
TXN-0000516,CMP-000223,ACC-001124,ACC-000009,213294.96,2026-07-23 08:46:52,1
TXN-0000517,CMP-000223,ACC-000009,ACC-000144,205597.4,2026-07-23 08:57:52,2
TXN-0000518,CMP-000223,ACC-000144,ACC-000046,192141.06,2026-07-23 09:27:52,3
TXN-0000519,CMP-000223,ACC-000046,ACC-000160,186129.25,2026-07-23 11:24:52,4
TXN-0000520,CMP-000224,ACC-001159,ACC-000928,1211.67,2026-07-17 16:12:01,1
TXN-0000521,CMP-000224,ACC-000928,ACC-000037,1131.19,2026-07-17 17:23:01,2
TXN-0000522,CMP-000225,ACC-001052,ACC-000004,39383.61,2026-06-24 05:37:48,1
TXN-0000523,CMP-000226,ACC-001051,ACC-000125,952.38,2026-07-10 18:57:49,1
TXN-0000524,CMP-000226,ACC-000125,ACC-000099,880.93,2026-07-10 19:13:49,2
TXN-0000525,CMP-000227,ACC-001185,ACC-000123,9190.15,2026-07-15 11:16:05,1
TXN-0000526,CMP-000227,ACC-000123,ACC-000176,8481.23,2026-07-15 12:42:05,2
TXN-0000527,CMP-000227,ACC-000176,ACC-000154,7932.26,2026-07-15 13:01:05,3
TXN-0000528,CMP-000227,ACC-000154,ACC-000122,7833.7,2026-07-15 17:43:05,4
TXN-0000529,CMP-000228,ACC-000760,ACC-000057,6487.93,2026-08-09 10:42:24,1
TXN-0000530,CMP-000228,ACC-000057,ACC-000537,6190.0,2026-08-09 15:03:24,2
TXN-0000531,CMP-000229,ACC-000780,ACC-001197,810175.39,2026-07-17 22:52:43,1
TXN-0000532,CMP-000229,ACC-001197,ACC-000002,795098.76,2026-07-17 23:17:43,2
TXN-0000533,CMP-000230,ACC-000992,ACC-000758,608.33,2026-07-08 04:17:48,1
TXN-0000534,CMP-000230,ACC-000758,ACC-000041,592.16,2026-07-08 06:32:48,2
TXN-0000535,CMP-000230,ACC-000041,ACC-000044,563.07,2026-07-08 10:17:48,3
TXN-0000536,CMP-000231,ACC-000804,ACC-000007,9348.4,2026-06-14 04:47:38,1
TXN-0000537,CMP-000231,ACC-000007,ACC-000017,8996.12,2026-06-14 06:17:38,2
TXN-0000538,CMP-000231,ACC-000017,ACC-000200,8809.5,2026-06-14 09:39:38,3
TXN-0000539,CMP-000232,ACC-000716,ACC-000015,439.97,2026-07-11 04:06:21,1
TXN-0000540,CMP-000232,ACC-000015,ACC-000883,415.35,2026-07-11 09:46:21,2
TXN-0000541,CMP-000232,ACC-000883,ACC-000078,389.87,2026-07-11 11:08:21,3
TXN-0000542,CMP-000232,ACC-000078,ACC-000204,381.88,2026-07-11 16:38:21,4
TXN-0000543,CMP-000233,ACC-000750,ACC-000344,17531.9,2026-05-31 20:53:02,1
TXN-0000544,CMP-000233,ACC-000344,ACC-000070,16310.39,2026-05-31 23:00:02,2
TXN-0000545,CMP-000234,ACC-000218,ACC-000003,3872.81,2026-08-04 03:17:24,1
TXN-0000546,CMP-000234,ACC-000003,ACC-001018,3599.31,2026-08-04 05:46:24,2
TXN-0000547,CMP-000234,ACC-001018,ACC-001096,3358.39,2026-08-04 08:58:24,3
TXN-0000548,CMP-000235,ACC-000436,ACC-000101,1851.74,2026-07-04 11:18:13,1
TXN-0000549,CMP-000235,ACC-000101,ACC-000807,1713.65,2026-07-04 14:30:13,2
TXN-0000550,CMP-000236,ACC-000737,ACC-000238,86067.19,2026-07-01 19:45:44,1
TXN-0000551,CMP-000237,ACC-000876,ACC-000202,4299.46,2026-07-08 01:15:36,1
TXN-0000552,CMP-000237,ACC-000202,ACC-000151,4195.52,2026-07-08 03:37:36,2
TXN-0000553,CMP-000237,ACC-000151,ACC-000046,3958.41,2026-07-08 05:24:36,3
TXN-0000554,CMP-000238,ACC-000959,ACC-000452,46945.81,2026-08-12 10:42:31,1
TXN-0000555,CMP-000238,ACC-000452,ACC-001090,46352.38,2026-08-12 11:19:31,2
TXN-0000556,CMP-000238,ACC-001090,ACC-000184,43054.55,2026-08-12 12:54:31,3
TXN-0000557,CMP-000240,ACC-001126,ACC-000197,25307.05,2026-06-15 21:28:15,1
TXN-0000558,CMP-000240,ACC-000197,ACC-000804,24182.49,2026-06-16 00:27:15,2
TXN-0000559,CMP-000240,ACC-000804,ACC-000091,23256.69,2026-06-16 03:17:15,3
TXN-0000560,CMP-000241,ACC-001111,ACC-000771,941.13,2026-07-26 09:59:12,1
TXN-0000561,CMP-000241,ACC-000771,ACC-000111,874.85,2026-07-26 13:12:12,2
TXN-0000562,CMP-000242,ACC-000967,ACC-000014,2892.5,2026-06-10 20:10:18,1
TXN-0000563,CMP-000242,ACC-000014,ACC-000342,2771.34,2026-06-10 21:55:18,2
TXN-0000564,CMP-000243,ACC-000932,ACC-001052,5732.07,2026-07-10 15:56:57,1
TXN-0000565,CMP-000246,ACC-000727,ACC-000153,10307.45,2026-07-02 19:34:35,1
TXN-0000566,CMP-000246,ACC-000153,ACC-000112,10010.19,2026-07-02 23:52:35,2
TXN-0000567,CMP-000246,ACC-000112,ACC-000609,9459.02,2026-07-03 01:22:35,3
TXN-0000568,CMP-000247,ACC-000303,ACC-000106,2037.6,2026-07-01 16:04:14,1
TXN-0000569,CMP-000247,ACC-000106,ACC-000014,2012.87,2026-07-01 18:32:14,2
